RegionID,SizeRank,City,State_Name,State_Code_House,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23
394913,1,New York,New York,NY,186046.3022,186838.052,187635.9074,189251.805,190921.921,192772.7612,194794.7225,196949.0063,199152.8464,201355.813,203499.5554,205534.1489,207478.458,209468.7333,211393.9805,213331.8934,215231.3697,217275.4598,219358.1097,221595.5149,223903.3397,226394.3975,228801.7537,231126.9253,233435.3631,235646.1383,237742.2343,239726.0491,241787.8796,244120.4186,246700.3976,249813.0502,253196.3189,256657.7061,259871.5455,263034.7652,266188.9452,269346.681,272618.2957,275734.0298,278880.0076,281988.6178,285245.4706,288487.4584,291532.3102,294382.632,297049.987,299617.8868,302358.9093,305094.2822,307917.3158,310666.3597,313807.4525,317274.7349,321147.9675,325162.1006,329324.5078,333505.483,337528.9903,341275.9158,344797.4642,348220.5004,351698.2181,355653.062,359936.2734,364272.2909,368383.7433,372443.8639,376544.1933,380728.9884,384590.3702,388315.1015,391630.089,394929.0653,397746.4525,400284.1542,402478.0695,404526.7245,406026.8279,406766.7878,406704.1913,405924.3576,404721.5784,403301.8281,401949.2576,400916.435,400689.5666,400543.7074,400404.8933,399443.37,398090.5606,396623.8661,395051.0361,393879.2957,392695.8702,391546.8602,390461.5842,389308.093,387824.3363,386120.8304,383691.7737,381210.4437,378480.0017,375925.9667,373292.3808,370452.0774,367471.3616,364606.7504,361639.8264,358762.9189,355988.8315,353283.7502,350950.8609,348616.804,346437.1791,344123.6912,342207.561,340722.0939,339771.8349,339179.3411,338970.9642,339113.7977,339085.6726,339084.877,338938.0191,339268.7269,339638.4538,339809.5616,339437.2267,338463.6115,337108.3265,335478.1234,334218.4088,333233.8095,332679.3462,331865.1817,330927.9758,329601.7689,328250.6911,326872.0271,325536.7376,324192.2464,322756.4128,321444.0938,320239.8657,319539.052,319615.8995,320282.5201,321326.8394,322045.143,322643.7494,322840.5484,323273.061,323294.451,323252.5289,322941.5152,323415.211,324315.7196,325443.2658,326521.8526,327808.1663,329465.8145,331241.8038,333207.3059,335256.7447,337098.4516,338243.9062,338790.467,339662.6154,341217.4541,343596.2121,346241.4326,348942.7911,350872.7737,352116.8855,352843.9544,353857.1362,354783.6105,355756.7516,356226.5468,356618.7756,356909.9199,357575.1904,358412.8685,359796.3843,361121.3487,362627.4582,364515.682,367152.5572,369944.7378,372237.1405,374141.2768,375671.6348,376959.8393,377722.513,378785.8834,380151.5936,381844.0517,383212.2481,384047.8696,384684.2997,385479.6068,386826.5453,388923.8527,391124.2479,393552.4028,395870.3823,398814.7335,401434.6215,403722.7803,405412.3412,407139.3282,408894.8666,412435.6292,417028.8313,422651.3456,427082.2855,430295.973,433029.3811,435542.6835,438601.9947,441220.2348,443974.0749,446343.8445,448579.7364,449706.7984,450402.7505,450639.682,451853.636,454042.6883,456961.0437,459915.9016,462017.9451,464146.8234,465845.4299,467459.6209,468115.0964,468547.1611,469547.9519,471042.9558,473385.0543,475580.4065,478079.8927,480499.7808,482544.3009,483196.3582,482684.0666,482398.538,484387.3456,488075.4192,493141.4324,498943.1423,504664.7006,510873.3048,516881.3954,522925.1902,528792.8525,534080.4972,538837.7779,542225.6546,544812.0131,547601.9928,551256.2305,555060.6754,558971.0896,563226.7827,569140.6852,575668.0166,582481.332,588785.2631,592969.0346,594087.0043,592212.1658,590061.1608,588257.3076,585819.532,585784.4181,586990.916,590868.124,593926.3784,598030.6452
753899,2,Los Angeles,California,CA,227934.1314,228777.2366,229903.721,232164.5617,234644.88,237113.9715,239633.1249,242136.0072,244486.5982,246584.6575,248525.9482,250483.5982,251905.9238,253435.4153,255157.0122,257713.7072,260392.2466,262959.1487,265527.3347,268058.5057,270584.6698,273033.1159,275253.8566,277477.4182,279232.4433,281257.5271,283751.4356,287149.4613,291069.4083,295195.5872,300121.022,305323.0865,310609.9431,315448.7796,320158.7317,324778.5448,328670.3955,332301.5793,336211.8799,340782.1635,346250.6184,351138.0423,356809.017,362775.6054,369569.592,375656.5829,381445.7459,387129.926,393334.6812,400355.019,408413.9444,417909.3984,429204.4262,440917.5009,451831.5274,461176.4622,470010.2842,478522.761,484945.7858,490840.9602,495929.0864,502294.0555,509289.0732,516804.3473,524079.7762,531005.9463,538754.0121,547225.5702,556068.706,565119.1507,572193.319,578845.1366,584505.7349,589754.1864,594546.3178,598787.4694,603455.3021,607365.8937,609241.9746,610791.4438,610092.6935,610039.8258,609246.8405,609072.6956,609117.1567,608850.3305,607899.9098,606153.1719,602993.857,599608.7284,594322.771,588336.4528,581196.9945,574037.2125,568095.8301,561524.1753,555226.1395,546783.8298,537046.6476,524458.6471,510692.5402,497359.5955,485032.5608,474130.6908,465775.4957,458253.5654,450566.6362,441023.2426,432967.8039,427711.3837,424073.2769,420867.7883,417697.7167,414096.2621,411158.7045,409110.4396,408547.4818,408818.14,410829.7792,414640.5741,417035.992,417369.9478,417619.5017,419656.6604,422654.4706,422883.1812,421062.2,417313.6139,413415.2358,409499.4128,405828.1601,403828.7822,402726.4188,402649.9692,401409.0023,399795.2538,395836.7021,393694.7031,392123.9854,390328.6585,386834.0172,383044.9496,381594.1786,381292.5819,380758.8167,379224.641,376798.7565,374665.5252,373698.9778,374201.4765,376173.9005,380324.0322,386207.6672,393221.6811,400547.8505,407789.7103,413640.8683,417603.7272,420089.637,423498.3901,429060.841,436407.0832,444400.3244,452642.4334,461353.5072,470114.6732,477574.6893,483507.7587,486788.5427,488533.6906,489478.3702,491512.8581,494006.7785,496275.2619,498358.7372,501092.7654,505747.4262,511236.7765,517152.1902,522316.2051,525994.7974,528090.3501,528826.9733,529261.2191,530114.3069,531548.8603,532410.372,531328.3543,528417.3431,524946.8066,521226.3417,517812.0578,520039.5982,528281.3545,539696.4253,548407.9109,553863.7154,558361.9335,558823.5606,555228.8578,548537.0243,543858.333,542863.0969,544794.4504,551979.6307,562264.512,574067.1215,582657.7792,588623.3592,593255.112,594213.5844,594043.099,593707.6242,597054.6317,601179.0703,606183.8187,613041.025,621684.0824,630173.1767,636703.0752,641873.7229,645662.3905,649476.1062,655048.5498,662462.0578,670322.5071,675870.2125,678764.2628,676452.5738,670431.9155,663216.8958,658740.8633,656529.9447,655436.6564,656417.6148,660373.2876,666809.2902,673648.0249,679882.6572,685541.517,688989.8276,690849.7652,692025.7666,693355.6718,692637.4143,689911.0462,689719.6278,694958.8727,705922.4075,718986.6432,733472.4975,747444.8355,756989.0781,763121.3689,766721.8736,773972.9035,784021.1794,796270.7843,808895.5376,819173.2664,827768.2141,835764.4737,845155.7078,856047.2848,868464.7621,882773.8478,898728.5658,913462.2276,925214.3009,931898.0637,933665.57,930252.8021,924158.0383,918674.3615,914887.2544,910454.6393,901932.5118,891572.6737,884109.0826,881866.9023,885563.7964
394463,3,Chicago,Illinois,IL,144602.589,144739.693,144997.7043,145640.5591,146412.4804,147277.6825,148195.0505,149474.8491,150973.9218,152695.6441,154006.6445,155079.0806,155857.4522,156622.8268,157429.319,158288.6408,159321.4656,160397.2288,161450.4578,162738.7061,164178.9777,165872.7796,167133.9085,168108.9667,168746.664,169510.0899,170407.9056,171270.3389,172202.3865,173143.822,174273.4436,175692.9766,177238.3118,178890.4913,180010.0419,181006.6639,181796.46,182792.7773,183739.1567,184820.6878,185826.1526,186792.4914,187660.5401,188877.8365,190363.5967,192013.1267,193299.7125,194322.6995,195271.0673,196275.3091,197285.855,198438.3706,199725.5514,201253.6011,202708.0374,204355.6624,205956.7778,207713.3809,209210.4108,210686.0737,211942.751,213352.8632,214772.3979,216346.4541,217967.1636,219645.0166,221229.6651,222924.1574,224794.7048,226836.9765,228450.8791,229829.4457,230981.6903,232244.3082,233552.141,234747.81,235979.2123,236837.7422,237489.4746,237944.2809,238302.215,238574.3638,238808.1824,239152.2837,239696.5638,240282.0546,240758.7055,240939.7825,240862.6966,240590.0291,240154.1684,239641.2469,238851.7828,237992.0832,237140.4015,236176.5799,235173.6428,233154.6304,232293.4049,230553.6411,230003.5961,227947.6741,226701.9804,224266.497,222254.3421,219434.9491,216784.001,213611.6944,210062.5032,207252.6669,204510.5313,202952.6399,201054.4982,199628.4358,198126.7718,196768.4627,194821.7113,192942.433,191070.4842,190136.6001,189227.729,188888.4158,187941.1993,188087.1308,187645.995,187994.2868,186507.6146,185226.0552,183172.0753,181538.461,179255.4943,177042.7493,175027.557,173437.5945,172346.1868,171097.4003,170281.1697,169136.5549,168504.2524,167492.6857,166509.5129,164741.8108,163348.1456,161553.3054,160386.6052,159147.2842,158400.977,157742.1297,157243.6208,157204.239,157444.0766,157630.106,157722.7307,157634.0103,157444.199,157456.5671,157982.6105,159170.7902,160473.547,162130.8297,163584.5514,165387.8704,166906.4417,168680.2211,170356.039,172323.5049,174181.0263,175980.8699,177420.1774,178828.7217,180129.4596,181305.4306,182475.6692,183448.9774,184497.0641,185366.0091,186129.9592,186769.2314,187409.0156,188039.4595,188566.6411,188915.82,189479.6162,190054.6307,190990.556,191758.6591,192622.3501,193349.5259,194227.4729,195395.28,196616.3429,197835.5017,199014.4852,200231.5828,201073.1187,201915.8637,202690.7868,203595.2107,204127.8298,204595.1225,205121.234,206000.9565,206996.5999,208264.6987,209506.086,210856.1174,212376.1723,213696.0452,214771.9238,215222.1971,215562.3829,215856.3886,216591.8856,217593.7758,218825.2003,220140.35,221595.7153,222965.1055,224562.5325,225813.1809,226796.5099,226901.1127,226909.7195,226784.1121,226853.0337,226994.0299,227333.0827,227989.2282,229013.7585,230393.0751,231677.7468,232682.5451,233143.9185,233383.0859,233231.5413,233075.1273,232703.8905,232668.2299,232941.1412,233642.9227,234936.204,236522.7847,238233.9312,239367.7755,239646.0847,239332.871,238979.744,239427.5804,241095.5741,243603.7983,246670.8287,249714.6415,252766.5191,256077.3516,259489.9793,262721.1395,265744.6771,268750.9087,271848.6609,274282.7391,275749.4869,276731.0855,277990.6395,279922.9698,282555.5679,286004.6034,290155.6999,294341.1071,297296.1946,299294.786,299719.1318,299057.5281,297402.8508,296084.753,295378.8551,294693.0288,295277.5445,296365.7546,298300.1106,299645.4007,301406.0545
394514,4,Dallas,Texas,TX,131691.5789,131757.4785,131831.9509,132018.2566,132256.2699,132493.3863,132741.6128,133113.5917,133573.0151,134077.2608,134546.3359,135003.0739,135247.9793,135060.4855,134782.0893,134628.8364,134753.0449,134859.6184,134965.8992,135231.19,135487.1385,135694.6227,135765.8619,135858.7564,135946.237,136151.2138,136458.8398,136953.1825,137470.7307,138136.4985,138794.8137,139469.9695,140010.2854,140456.8614,140845.4738,141190.7293,141450.3306,141603.3347,141766.8732,141970.8805,142177.3913,142397.8075,142530.2153,142710.2317,142897.9256,143137.9793,143339.9561,143383.4554,143875.1056,145010.1714,,148914.8427,150262.0953,150969.8824,151338.264,151774.4784,152192.6794,152602.2423,152899.0563,153116.0887,153644.9234,153985.0619,154272.4205,154425.3124,154775.2251,155226.0751,155567.6912,155915.0644,156277.7648,156401.5309,156521.196,156464.5347,156430.5375,156550.7183,156743.1571,157215.5629,157811.7354,158463.9772,158918.1379,159163.798,159433.9384,160071.2197,160614.3313,161151.3238,161051.0265,160683.312,160182.5309,160162.1983,160481.4847,160903.398,161316.3919,161750.4685,162318.9009,162740.5333,163023.1682,163236.2615,162631.0841,161560.6264,160100.5242,159221.1315,158639.9019,158274.6817,158080.4028,157642.3028,156899.5204,155890.5849,154987.5662,154328.7341,153836.0298,153726.163,153770.9681,153976.4789,154150.3435,154175.0226,154227.5305,154087.8273,154037.6795,153963.9065,154316.572,154703.8743,154795.5274,154635.0755,154385.3984,154523.4962,154634.3681,154716.0481,154357.2954,153689.5471,152767.6735,151875.5898,150966.0714,150342.346,149863.7092,149358.0686,148820.5357,148127.2485,147616.5484,147060.4349,146852.0702,146705.997,146730.1862,146658.8665,146530.7908,146221.1994,145927.2297,146087.3535,146566.2802,147272.7831,147960.3324,148804.5206,149714.6935,150445.6167,151151.4627,151926.9368,152817.0413,153597.6659,154413.9963,155324.316,156266.3605,157141.9114,158171.5091,159514.4584,160885.2812,162082.8443,163095.8836,164227.3571,165391.1557,166575.1934,167792.2166,169031.1901,170227.024,171227.4403,172284.0023,173449.4452,174846.1719,176117.0671,177289.8901,178225.8704,179427.3482,180701.9445,182204.7316,183764.0093,185309.3456,186790.512,188395.6073,190171.7717,192172.9355,194161.7028,196249.6563,198322.4082,200357.5162,202347.7743,204438.5594,206585.3374,208456.575,210267.0525,211906.2711,213610.4171,215092.8285,216529.9629,218161.0667,219941.0458,221964.0176,223900.6053,225851.6936,227694.9221,229668.259,231752.7192,233658.7906,235353.9998,236668.5963,237969.5254,239363.2599,240968.7401,242730.2555,244645.846,246601.991,248472.4768,250289.1723,251915.2704,253462.4487,254574.401,255722.8112,256578.226,257348.8768,257797.2377,258300.8328,259029.4312,260011.3952,261107.1696,262100.7152,262728.4382,263089.8627,263312.0366,263530.6919,263861.9032,264307.534,265053.2581,266086.38,267358.1425,268969.371,270610.072,272188.2652,273081.7168,273192.6271,273101.5463,273580.6344,275123.0223,277728.5711,280946.5123,284709.8371,288521.8629,292574.1285,296651.8835,300912.2306,305346.324,310448.6977,315900.2851,321066.7943,325304.9639,328812.9746,332529.5671,337082.7311,342298.8185,349342.2517,357661.5794,366860.766,375319.766,382377.22,388057.2869,390908.4797,390937.4195,388929.5979,386801.5908,384852.9445,382265.7243,379628.6053,377490.7314,376750.9356,376403.546,376816.7788
394692,5,Houston,Texas,TX,119749.4269,119768.5197,119682.4719,119728.0928,119771.5536,119955.6855,120136.5496,120419.755,120789.2013,121099.8676,121584.68,122085.7081,122336.4654,122296.0845,121889.3732,121643.1167,121566.3778,121693.8529,121867.9949,121876.7006,121975.7479,122137.699,122365.7582,122536.2173,122614.5898,122702.7411,123019.0937,123543.2593,124136.9694,124674.8503,125203.1289,125827.5011,126403.3907,126884.4372,127243.6119,127540.4865,127829.1183,128049.0372,128316.435,128562.9559,128827.8778,129061.0543,129300.9532,129573.9444,129791.8461,130018.9767,130212.1043,130454.9022,130792.8147,131538.0477,132853.0317,134115.2069,135384.391,136042.4436,136927.0231,137584.6493,138398.8995,139133.6039,139840.604,140608.0834,141273.9092,141884.3004,142344.758,142752.1111,142989.8059,143215.9011,143354.2754,143430.6451,143439.9787,143398.3205,143532.3946,143652.6333,143781.2771,143736.9319,143797.7323,144011.0534,144528.5311,145038.2318,145592.3887,146129.1115,146761.6774,147480.0146,148151.992,148854.4543,149303.2154,149411.5522,149262.6212,149341.545,149700.026,150272.598,150701.3435,151160.55,151541.2077,151909.732,152183.322,152463.2639,152248.9907,151855.8788,151336.2578,151134.6652,150888.411,150594.5282,150311.4093,149820.5533,149151.8835,148469.5443,147680.3919,146839.0258,145964.3493,145624.2425,145528.8066,145633.199,145796.6859,146149.3773,146623.5123,146872.6452,146829.5266,146528.1097,146459.7118,146598.7294,146677.3646,146769.5473,147007.2821,147433.177,147773.0106,147729.3339,147148.9702,146104.266,145068.7269,144238.7664,143677.3817,143190.6972,142694.4996,142121.6825,141347.6817,140646.3365,140061.3547,139679.2758,139478.0162,139405.8484,139292.9188,139095.1947,138475.412,137926.9446,137668.9148,137880.7041,138124.1129,138252.1336,138298.7075,138528.0411,138901.8728,139353.6516,139729.3211,140014.2549,140348.6662,140667.0797,141096.3632,141703.9838,142608.1241,143617.9297,144797.9839,146170.0156,147608.6822,149074.7082,150343.728,151763.0942,153115.5205,154516.1509,155900.6495,157393.4528,158977.1414,160455.9295,161935.7775,163333.6249,164940.685,166542.9316,168106.6703,169461.8325,170991.3407,172625.0293,174453.645,176163.8239,177847.3505,179363.3665,180820.4776,182196.3985,183542.4186,184880.0794,186168.0946,187420.7704,188557.9841,189691.1244,190889.8013,191972.9486,192664.7076,193244.2313,193841.644,194588.6084,195098.9571,195511.2443,196069.2908,196775.8247,197669.9307,198480.9154,199166.1042,199617.6444,200189.3294,200983.6982,201709.6727,202363.0373,202758.2522,203253.2854,203730.6149,204426.1569,205198.169,206030.4846,206766.3745,207330.9349,208105.1957,208947.499,209999.1218,210873.7093,211857.3812,212686.7293,213506.3911,214192.7633,214968.2158,215808.2075,216686.488,217592.4162,218467.794,219132.1539,219630.7019,219976.1548,220335.9758,220760.29,221271.0721,221925.4437,222803.9491,223763.5043,224792.3836,225734.9684,226673.4269,227276.8851,227350.6053,227365.3476,227821.7325,229021.0153,230804.3189,232956.4966,235583.6911,238239.5511,241063.5262,243967.4304,247209.3051,250695.2646,254656.3716,258945.0621,262996.7292,266264.355,268835.6069,271564.3409,274895.4791,278607.2234,283264.006,288465.3609,294232.708,299583.9022,304345.0051,308508.3851,311312.0104,312441.1796,312197.6695,311575.5574,310896.9557,309507.6623,307892.0844,306681.0818,306655.084,306862.4773,307325.9551
395209,6,Washington,Virginia,VA,178884.7435,179030.2035,179297.825,179903.519,180824.2594,181933.214,183314.2056,184853.9914,186436.2133,188021.9111,189577.3356,191290.4661,192821.2214,194181.7614,195560.66,197304.6609,199384.7137,201602.9764,203895.8727,206253.6545,208578.7114,210793.8787,212980.798,215142.2862,217084.1205,218856.5903,220692.7951,222924.8349,225560.6961,228495.4603,231707.6647,235099.1493,238403.6821,241458.707,244176.8156,246765.8327,249018.8391,251420.5535,253959.7978,256886.0801,259932.3648,263166.5645,266558.2859,269953.0038,273386.5777,276824.7719,280108.5694,283161.311,285922.0313,289027.3047,292540.5647,296873.1684,301961.9319,307864.5215,314685.069,321713.8828,328779.7643,334777.852,339954.0039,344845.8625,350075.2688,355349.4052,360827.9525,367209.0433,374735.757,382523.8765,390004.6624,396709.6062,403063.8268,408769.9909,413516.662,417724.7147,421283.7676,424764.6826,428275.3267,431465.5045,434080.4282,435530.5861,436299.8437,436281.743,434837.0006,432351.7965,430005.9929,428335.9374,426981.1708,425660.4055,424440.5423,423699.1456,422665.602,420650.0669,417837.3081,414667.0399,411845.1452,408636.6564,405121.5052,401045.9316,397090.5477,392881.2437,388109.1804,382799.821,376798.8432,370925.322,364951.6518,359298.6025,353552.2987,348248.3264,343596.4853,339643.5802,335563.2678,331539.4728,327687.5352,324424.4133,322188.6697,320637.7017,319335.978,317825.6595,316080.5427,314819.1367,314403.8218,315051.6714,316399.9592,317399.1803,318530.6748,319742.3801,321277.9228,321948.3185,321594.4355,320425.3339,319175.3107,317985.0724,316677.2439,315622.2051,315043.4553,315384.9325,315702.1471,315870.1585,315324.0485,314900.8597,314068.7192,313167.377,311892.2317,310859.9821,310586.5263,310578.3687,310748.3421,311214.5285,312284.1768,314106.0569,315863.6884,317921.4535,319719.9799,321765.0847,324103.0961,326720.5616,329377.4415,331492.9315,333457.8598,335495.0134,337465.4407,339523.428,341641.4675,344227.5309,346638.5436,348987.9574,351317.1319,353923.07,356419.8471,358568.0911,360216.6791,361740.5788,363283.431,365067.6466,366487.3116,367455.3898,367853.6652,368050.9579,368614.8391,369341.5781,370259.198,370837.4837,371458.7808,372242.7339,373172.4056,373708.2735,373922.1951,374021.0956,374532.9972,375334.466,376481.4315,377923.7231,379421.3263,380818.1402,382262.8933,383389.2261,383873.6653,383794.7601,383666.0891,383872.4081,384065.4766,384177.4696,384515.9252,385620.7711,387423.6307,389540.4966,391470.9624,393404.6861,395124.863,396658.5864,397467.1778,397855.5856,397956.5989,398354.5157,399324.9395,400777.3897,402352.5486,404101.6428,405902.5009,407618.9884,409351.2176,410674.7464,412021.7024,412685.9404,413802.0486,414805.9118,416051.6477,417019.7357,417989.9852,418960.7434,419961.0977,421408.4508,423388.8825,425548.1853,426978.7366,427792.2616,428235.1922,428878.7582,429516.5557,430539.8552,432041.67,434153.8774,436859.5576,439858.5908,442950.6895,445568.4099,446996.2616,447473.523,448129.2933,450418.2247,454755.3441,460262.7538,466299.48,472025.933,477242.13,482634.6782,488612.2479,495308.9042,502104.411,508047.0913,511830.7102,513401.49,513234.2009,513440.1019,514532.8797,516947.7023,521077.6657,527151.2704,535126.269,542990.3218,549492.3288,553154.392,553101.952,549902.5257,545346.075,542302.4371,540693.4997,539334.4879,538396.0191,537926.8935,539495.1766,541724.7181,545105.7804
394974,7,Philadelphia,Pennsylvania,PA,116293.6339,116553.0328,116729.9527,117166.0808,117587.4515,118095.295,118622.8787,119191.8018,119813.975,120459.1646,121059.1815,121589.1879,122092.3435,122634.0654,123228.0851,123852.1307,124474.0145,125152.2706,125940.2499,126829.5717,127786.7634,128697.5672,129617.8004,130389.8018,131139.1789,131833.1142,132627.826,133523.9029,134489.7394,135609.0555,136834.814,138329.4133,139950.4519,141597.9309,143054.6267,144460.7257,145773.8716,147049.3605,148231.1262,149512.9534,150959.0674,152613.3578,154445.8166,156389.9754,158350.4581,160171.9687,161858.8858,163314.8534,164679.0008,165965.7338,167350.2855,168895.9003,170779.9566,173059.8919,175694.9792,178557.413,181211.0768,183485.5976,185387.7796,187313.3626,189361.9422,191244.4299,193005.6828,194790.0984,197020.1281,199671.6561,202567.3733,205427.4772,208038.8958,210532.6833,212759.1772,214808.6803,216416.489,217886.3095,219295.3671,220875.9131,222515.4494,224164.5206,225629.9736,226718.3464,227339.7292,227660.8205,227729.1799,227622.4497,227372.2352,227264.1062,227547.2315,227984.6305,228652.1594,229155.0464,229539.5714,229419.2933,228977.3278,228553.2633,228165.951,227729.5651,226976.7987,226518.4032,226300.9695,226320.9222,225873.5327,225025.2142,223748.0158,222292.7487,220628.4865,218959.1635,217424.2044,216024.0942,214728.0141,213733.8476,213170.6201,212847.2293,212405.3118,211788.724,210937.1735,210064.2715,209138.8815,208582.5558,208377.0228,208362.9408,208465.7494,208513.6826,208637.1136,208797.6988,209055.1531,209289.9409,209152.1473,208443.9181,207152.5604,205558.8063,203882.7805,202429.6037,201282.5757,200503.7628,199873.1365,199066.7957,197944.2698,196620.5923,195355.8686,194283.1905,193230.8369,192232.1878,191311.1107,190573.124,189869.8658,189361.7146,189227.5017,189401.5276,189534.3647,189510.0767,189388.6392,189086.677,188883.3146,188625.5057,188595.2658,188779.2092,189171.4224,189566.8542,189924.0849,190375.6479,191035.0369,191697.1339,192138.9957,192569.7322,193044.8204,193819.1047,194610.0203,195407.3804,196121.1783,196570.3547,196899.7813,197175.2669,197798.8306,198266.6828,198745.2276,198950.1825,199093.2072,199050.244,199122.3901,199443.579,199948.6032,200533.7987,201165.0783,201758.306,202448.5558,203044.88,203900.7937,204882.2443,205947.2575,206763.8578,207266.1661,207838.0421,208636.4332,209488.4192,209965.289,210371.1995,210900.1607,211690.2417,212423.6821,213218.5355,213996.8676,214939.7995,215798.5488,216778.9955,217542.2457,218262.7621,218954.305,219991.8455,221097.4914,222182.537,222921.0355,223519.5105,224182.9326,225060.7549,226188.3889,227333.0343,228452.0939,229496.3556,230761.6457,231799.6774,232550.6093,232770.896,233110.6224,233612.5977,234352.0711,235049.8413,235837.8378,236630.6181,237623.3084,238789.7111,240058.6278,241137.6802,241867.6614,242590.959,243282.9167,243981.3153,244520.3219,245207.6011,246335.0749,247610.5207,249329.0836,251306.8217,253703.35,255939.9429,257309.8409,257904.0247,258343.1717,259480.2186,261815.3807,265065.0122,269193.0261,273500.4171,277558.1879,281501.2219,285386.5538,289218.3423,293004.0854,296726.3094,299629.9097,301198.8631,301203.5647,301235.358,301891.6419,303648.8342,306877.3758,311231.9987,316543.5481,321835.3224,326630.4624,330484.2628,332255.602,332259.5665,331307.3907,331050.8025,331359.8379,331648.0703,332500.2164,333688.4623,335912.122,337997.7207,340749.9181
